trial,success,reaction_time,target_p,total_p,target_radius,id,w,d,skipped,inaccurate,gen
232,0,2919.6000003814697,0,11350,17,4.734,0.15,7.683,0,0,1
233,1,1423.3000001907349,0,11350,28,2.082,0.25,1.617,0,0,1
234,0,1001.0999999046326,0,11350,28,2.442,0.25,2.216,0,0,1
235,0,910.8999996185303,0,11350,6,5.621,0.05,4.823,0,1,1
235,0,1463.0999999046326,0,11350,6,5.621,0.05,4.823,0,0,1
236,1,873.2000002861023,0,11350,28,2.6,0.25,2.532,0,0,1
237,1,1346.5,0,11350,6,5.095,0.05,3.318,0,0,1
238,1,1135.6999998092651,100,11450,28,2.361,0.25,2.07,0,0,1
239,1,914.9000000953674,50,11500,17,4.833,0.15,8.249,0,0,0
240,1,1461.4000000953674,0,11500,17,4.501,0.15,6.492,0,0,1
241,1,1214.8000001907349,0,11500,17,3.549,0.15,3.211,0,0,1
242,1,1633.9000000953674,50,11550,28,2.335,0.25,2.022,0,0,1
